url,image,price,status,categories,name,name2,description,metatags_title,metatags_keywords,metatags_description
4-12055,,21432.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立ツール　ラフィングエンドミル　ショート刃　ＨＱＳ３５【HQS35】(4292821) 受注単位1,切削工具\旋削・フライス加工工具\超硬ラフィングエンドミル,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立ツール　ラフィングエンドミル　ショート刃　ＨＱＳ３５【HQS35】(4292821) 受注単位1：クローバー資材館,『カード対応OK！』■〒日立ツール　ラフィングエンドミル　ショート刃　ＨＱＳ３５【HQS35】(4292821) 受注単位1,切削工具\旋削・フライス加工工具\超硬ラフィングエンドミル。『カード対応OK！』■〒日立ツール　ラフィングエンドミル　ショート刃　ＨＱＳ３５【HQS35】(4292821) 受注単位1
4-12056,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002860601.jpg?fitin=700:700,18337.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒グーリングジャパン/グーリンググーリングラフィングエンドミル (４枚刃）【3723016.000】 (3302172) 受注単位1,切削工具\旋削・フライス加工工具\超硬ラフィングエンドミル,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●一般鋼からステンレスまで幅広い高速粗加工が可能です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒グーリングジャパン/グーリンググーリングラフィングエンドミル (４枚刃）【3723016.000】 (3302172) 受注単位1：クローバー資材館,『カード対応OK！』■〒グーリングジャパン/グーリンググーリングラフィングエンドミル (４枚刃）【3723016.000】 (3302172) 受注単位1,切削工具\旋削・フライス加工工具\超硬ラフィングエンドミル。『カード対応OK！』■〒グーリングジャパン/グーリンググーリングラフィングエンドミル (４枚刃）【3723016.000】 (3302172) 受注単位1
4-12057,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002850011.jpg?fitin=700:700,28430.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒三菱マテリアルツールズ/三菱ＫＶＣその他【VCSFPRD1600】 (6853145) 受注単位1,切削工具\旋削・フライス加工工具\超硬ラフィングエンドミル,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●切りくず排出性能と耐チッピング性能が向上しました。<br>●50HRC以上の高硬度材加工で長寿命です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒三菱マテリアルツールズ/三菱ＫＶＣその他【VCSFPRD1600】 (6853145) 受注単位1：クローバー資材館,『カード対応OK！』■〒三菱マテリアルツールズ/三菱ＫＶＣその他【VCSFPRD1600】 (6853145) 受注単位1,切削工具\旋削・フライス加工工具\超硬ラフィングエンドミル。『カード対応OK！』■〒三菱マテリアルツールズ/三菱ＫＶＣその他【VCSFPRD1600】 (6853145) 受注単位1
4-12058,,61576.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立ツール　ラフィングエンドミル　ロングシャンク　ＨＱＬＳ５０【HQLS50】(4292332) 受注単位1,切削工具\旋削・フライス加工工具\超硬ラフィングエンドミル,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立ツール　ラフィングエンドミル　ロングシャンク　ＨＱＬＳ５０【HQLS50】(4292332) 受注単位1：クローバー資材館,『カード対応OK！』■〒日立ツール　ラフィングエンドミル　ロングシャンク　ＨＱＬＳ５０【HQLS50】(4292332) 受注単位1,切削工具\旋削・フライス加工工具\超硬ラフィングエンドミル。『カード対応OK！』■〒日立ツール　ラフィングエンドミル　ロングシャンク　ＨＱＬＳ５０【HQLS50】(4292332) 受注単位1
4-12059,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005502743.jpg?fitin=700:700,2992.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立ツール　ディープボールＥＶＯ　ＥＰＤＢＥ２０２０－４－ＰＮ【EPDBE2020-4-PN】(4287681) 受注単位1,切削工具\旋削・フライス加工工具\超硬ボールエンドミル,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立ツール　ディープボールＥＶＯ　ＥＰＤＢＥ２０２０&minus;４&minus;ＰＮ【EPDBE2020-4-PN】(4287681) 受注単位1：クローバー資材館,『カード対応OK！』■〒日立ツール　ディープボールＥＶＯ　ＥＰＤＢＥ２０２０&minus;４&minus;ＰＮ【EPDBE2020-4-PN】(4287681) 受注単位1,切削工具\旋削・フライス加工工具\超硬ボールエンドミル。『カード対応OK！』■〒日立ツール　ディープボールＥＶＯ　ＥＰＤＢＥ２０２０&minus;４&minus;ＰＮ【EPDBE2020-4-PN】(4287681) 受注単位1
4-12060,,48308.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒三菱日立ツール/日立ツール【RV3B040RM-5】(7749091) ラジアスミル　ボアー　ＲＶ３Ｂ０４０ＲＭ－５ 受注単位1,切削工具\旋削・フライス加工工具\超硬ボールエンドミル,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br><br><br><br><br>●鋼<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒三菱日立ツール/日立ツール【RV3B040RM-5】(7749091) ラジアスミル　ボアー　ＲＶ３Ｂ０４０ＲＭ&minus;５ 受注単位1：クローバー資材館,『カード対応OK！』■〒三菱日立ツール/日立ツール【RV3B040RM-5】(7749091) ラジアスミル　ボアー　ＲＶ３Ｂ０４０ＲＭ&minus;５ 受注単位1,切削工具\旋削・フライス加工工具\超硬ボールエンドミル。『カード対応OK！』■〒三菱日立ツール/日立ツール【RV3B040RM-5】(7749091) ラジアスミル　ボアー　ＲＶ３Ｂ０４０ＲＭ&minus;５ 受注単位1
4-12061,,4790.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ユニオンツール【CSELB2020-120-6】(7720971) 超硬エンドミル 受注単位1,切削工具\旋削・フライス加工工具\超硬ボールエンドミル,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●刃形状の最適化により、荒加工では優れた耐摩耗性、仕上げ加工では抜群の面粗さを実現しました。<br>●硬度、靱性、潤滑性、密着力を改善した新UTコートを採用し、耐摩耗性と面粗さを向上しました。<br>●銅・生材～55HRCまで幅広く対応します。<br><br><br>●ボール半径：R1 <br>●有効長（l）：12 <br>●刃長（l）：1.6<br>●シャンクテーパ角（Bta）：11°<br>●全長(L)：50<br>●シャンク径(d)：6<br><br>●UTコーティング<br>●ねじれ角30°<br>●2枚刃ロングネックボールエンドミルCSELB<br><br>●超硬微粒子合金（スーパーMG)<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ユニオンツール【CSELB2020-120-6】(7720971) 超硬エンドミル 受注単位1：クローバー資材館,『カード対応OK！』■〒ユニオンツール【CSELB2020-120-6】(7720971) 超硬エンドミル 受注単位1,切削工具\旋削・フライス加工工具\超硬ボールエンドミル。『カード対応OK！』■〒ユニオンツール【CSELB2020-120-6】(7720971) 超硬エンドミル 受注単位1
4-12062,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002572283.jpg?fitin=700:700,6564.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒三菱マテリアルツールズ/三菱超硬エンドミルＩＭＰＡＣＴＭＩＲＡＣＬＥシリーズＶＦ２ＸＬＢ【VF2XLBR0020N030S04】 (2992060) 受注単位1,切削工具\旋削・フライス加工工具\超硬ボールエンドミル,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●被削材50HRC以上の高硬度材加工において、長寿命を発揮し、高速・高精度加工を可能になりました。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒三菱マテリアルツールズ/三菱超硬エンドミルＩＭＰＡＣＴＭＩＲＡＣＬＥシリーズＶＦ２ＸＬＢ【VF2XLBR0020N030S04】 (2992060) 受注単位1：クローバー資材館,『カード対応OK！』■〒三菱マテリアルツールズ/三菱超硬エンドミルＩＭＰＡＣＴＭＩＲＡＣＬＥシリーズＶＦ２ＸＬＢ【VF2XLBR0020N030S04】 (2992060) 受注単位1,切削工具\旋削・フライス加工工具\超硬ボールエンドミル。『カード対応OK！』■〒三菱マテリアルツールズ/三菱超硬エンドミルＩＭＰＡＣＴＭＩＲＡＣＬＥシリーズＶＦ２ＸＬＢ【VF2XLBR0020N030S04】 (2992060) 受注単位1
4-12063,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005482236.jpg?fitin=700:700,3538.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日進工具/ＮＳ　ロングネックボールハードＥＭ　ＭＲＢＨ２３０　Ｒ２Ｘ１５（Ｄ６）【MRBH230 R2X15 (D6)】(4266617) 受注単位1,切削工具\旋削・フライス加工工具\超硬ボールエンドミル,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日進工具/ＮＳ　ロングネックボールハードＥＭ　ＭＲＢＨ２３０　Ｒ２Ｘ１５（Ｄ６）【MRBH230 R2X15 (D6)】(4266617) 受注単位1：クローバー資材館,『カード対応OK！』■〒日進工具/ＮＳ　ロングネックボールハードＥＭ　ＭＲＢＨ２３０　Ｒ２Ｘ１５（Ｄ６）【MRBH230 R2X15 (D6)】(4266617) 受注単位1,切削工具\旋削・フライス加工工具\超硬ボールエンドミル。『カード対応OK！』■〒日進工具/ＮＳ　ロングネックボールハードＥＭ　ＭＲＢＨ２３０　Ｒ２Ｘ１５（Ｄ６）【MRBH230 R2X15 (D6)】(4266617) 受注単位1
4-12064,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005495780.jpg?fitin=700:700,3888.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日進工具/ＮＳ　ロングネックボールＥＭ　ＭＲＢ２３０　Ｒ０．２５Ｘ７（Ｄ４）【MRB230 R0.25X7(D4)】(4263014) 受注単位1,切削工具\旋削・フライス加工工具\超硬ボールエンドミル,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日進工具/ＮＳ　ロングネックボールＥＭ　ＭＲＢ２３０　Ｒ０．２５Ｘ７（Ｄ４）【MRB230 R0.25X7(D4)】(4263014) 受注単位1：クローバー資材館,『カード対応OK！』■〒日進工具/ＮＳ　ロングネックボールＥＭ　ＭＲＢ２３０　Ｒ０．２５Ｘ７（Ｄ４）【MRB230 R0.25X7(D4)】(4263014) 受注単位1,切削工具\旋削・フライス加工工具\超硬ボールエンドミル。『カード対応OK！』■〒日進工具/ＮＳ　ロングネックボールＥＭ　ＭＲＢ２３０　Ｒ０．２５Ｘ７（Ｄ４）【MRB230 R0.25X7(D4)】(4263014) 受注単位1
